,Conference,Year,Title,Novelty,Domain,Note
563,IEEE International Conference on Robotics and Automation,2021,Implicit Integration for Articulated Bodies with Contact via the Nonconvex Maximal Dissipation Principle,,,
564,IEEE International Conference on Robotics and Automation,2021,Shaping Rewards for Reinforcement Learning with Imperfect Demonstrations using Generative Models,,,
565,IEEE International Conference on Robotics and Automation,2021,DisCo RL: Distribution-Conditioned Reinforcement Learning for General-Purpose Policies,,,
566,IEEE International Conference on Robotics and Automation,2021,LASER: Learning a Latent Action Space for Efficient Reinforcement Learning,,,
567,IEEE International Conference on Robotics and Automation,2021,Region-Based Planning for 3D Within-Hand-Manipulation via Variable Friction Robot Fingers and Extrinsic Contacts,,,
568,IEEE International Conference on Robotics and Automation,2021,Planning for Multi-stage Forceful Manipulation,,,
569,IEEE International Conference on Robotics and Automation,2021,Towards Robust Planar Translations using Delta-manipulator Arrays,,,
570,IEEE International Conference on Robotics and Automation,2021,Manipulation Planning Among Movable Obstacles Using Physics-Based Adaptive Motion Primitives,,,
571,IEEE International Conference on Robotics and Automation,2021,Robotic Grasping through Combined Image-Based Grasp Proposal and 3D Reconstruction,,,
572,IEEE International Conference on Robotics and Automation,2021,Attribute-Based Robotic Grasping with One-Grasp Adaptation,,,
573,IEEE International Conference on Robotics and Automation,2021,Collision-Aware Target-Driven Object Grasping in Constrained Environments,,,
574,IEEE International Conference on Robotics and Automation,2021,6-DoF Contrastive Grasp Proposal Network,,,
575,IEEE International Conference on Robotics and Automation,2021,Decision Making in Joint Push-Grasp Action Space for Large-Scale Object Sorting,,,
576,IEEE International Conference on Robotics and Automation,2021,Deep Affordance Foresight: Planning Through What Can Be Done in the Future,,,
577,IEEE International Conference on Robotics and Automation,2021,Learning Dense Rewards for Contact-Rich Manipulation Tasks,,,
578,IEEE International Conference on Robotics and Automation,2021,ACRONYM: A Large-Scale Grasp Dataset Based on Simulation,,,
579,IEEE International Conference on Robotics and Automation,2021,DWA-RL: Dynamically Feasible Deep Reinforcement Learning Policy for Robot Navigation among Mobile Obstacles,,,
580,IEEE International Conference on Robotics and Automation,2021,Reinforcement Learning for Autonomous Driving with Latent State Inference and Spatial-Temporal Relationships,,,
581,IEEE International Conference on Robotics and Automation,2021,Improving Ranging-Based Location Estimation with Rigidity-Constrained CRLB-Based Motion Planning,,,
582,IEEE International Conference on Robotics and Automation,2021,Invariant Extended Kalman Filtering Using Two Position Receivers for Extended Pose Estimation,,,
583,IEEE International Conference on Robotics and Automation,2021,Compartmentalized Covariance Intersection: A Novel Filter Architecture for Distributed Localization,,,
584,IEEE International Conference on Robotics and Automation,2021,3D Motion Capture of an Unmodified Drone with Single-chip Millimeter Wave Radar,,,
585,IEEE International Conference on Robotics and Automation,2021,Zero-Shot Reinforcement Learning on Graphs for Autonomous Exploration Under Uncertainty,,,
586,IEEE International Conference on Robotics and Automation,2021,Fast Uncertainty Quantification for Deep Object Pose Estimation,,,
587,IEEE International Conference on Robotics and Automation,2021,Mesh Reconstruction from Aerial Images for Outdoor Terrain Mapping Using Joint 2D-3D Learning,,,
588,IEEE International Conference on Robotics and Automation,2021,ECNNs: Ensemble Learning Methods for Improving Planar Grasp Quality Estimation,,,
589,IEEE International Conference on Robotics and Automation,2021,Causal Reasoning in Simulation for Structure and Transfer Learning of Robot Manipulation Policies,,,
590,IEEE International Conference on Robotics and Automation,2021,SuPer Deep: A Surgical Perception Framework for Robotic Tissue Manipulation using Deep Learning for Feature Extraction,,,
591,IEEE International Conference on Robotics and Automation,2021,"Perceive, Attend, and Drive: Learning Spatial Attention for Safe Self-Driving",,,
592,IEEE International Conference on Robotics and Automation,2021,Learning Human Objectives from Sequences of Physical Corrections,,,
593,IEEE International Conference on Robotics and Automation,2021,SimGAN: Hybrid Simulator Identification for Domain Adaptation via Adversarial Reinforcement Learning,,,
594,IEEE International Conference on Robotics and Automation,2021,Look at my new blue force-sensing shoes!,,,
595,IEEE International Conference on Robotics and Automation,2021,UAV Target-Selection: 3D Pointing Interface System for Large-Scale Environment,,,
596,IEEE International Conference on Robotics and Automation,2021,SQRP: Sensing Quality-aware Robot Programming System for Non-expert Programmers,,,
597,IEEE International Conference on Robotics and Automation,2021,Automated Environment Reduction for Debugging Robotic Systems,,,
598,IEEE International Conference on Robotics and Automation,2021,ARROCH: Augmented Reality for Robots Collaborating with a Human,,,
599,IEEE International Conference on Robotics and Automation,2021,ARC-LfD: Using Augmented Reality for Interactive Long-Term Robot Skill Maintenance via Constrained Learning from Demonstration,,,
600,IEEE International Conference on Robotics and Automation,2021,Bringing WALL-E out of the Silver Screen: Understanding How Transformative Robot Sound Affects Human Perception,,,
601,IEEE International Conference on Robotics and Automation,2021,How People Use Active Telepresence Cameras in Tele-manipulation,,,
602,IEEE International Conference on Robotics and Automation,2021,Social Navigation for Mobile Robots in the Emergency Department,,,
603,IEEE International Conference on Robotics and Automation,2021,Decentralized Structural-RNN for Robot Crowd Navigation with Deep Reinforcement Learning,,,
604,IEEE International Conference on Robotics and Automation,2021,Range Limited Coverage Control using Air-Ground Multi-Robot Teams,,,
605,IEEE International Conference on Robotics and Automation,2021,"Communication Strategy for Efficient Guidance Providing : Domain-structure Awareness, Performance Trade-offs, and Value of Future Observations",,,
606,IEEE International Conference on Robotics and Automation,2021,LBGP: Learning Based Goal Planning for Autonomous Following in Front,,,
607,IEEE International Conference on Robotics and Automation,2021,Reactive Human-to-Robot Handovers of Arbitrary Objects,,,
608,IEEE International Conference on Robotics and Automation,2021,Smile Like You Mean It: Driving Animatronic Robotic Face with Learned Models,,,
609,IEEE International Conference on Robotics and Automation,2021,I Know What You Meant: Learning Human Objectives by (Under)estimating Their Choice Set,,,
610,IEEE International Conference on Robotics and Automation,2021,Analyzing Human Models that Adapt Online,,,
611,IEEE International Conference on Robotics and Automation,2021,When Shall I Be Empathetic? The Utility of Empathetic Parameter Estimation in Multi-Agent Interactions,,,
612,IEEE International Conference on Robotics and Automation,2021,Three-dimensional Terrain Aware Autonomous Exploration for Subterranean and Confined Spaces,,,
613,IEEE International Conference on Robotics and Automation,2021,Semantically-Aware Strategies for Stereo-Visual Robotic Obstacle Avoidance,,,
614,IEEE International Conference on Robotics and Automation,2021,LiDARNet: A Boundary-Aware Domain Adaptation Model for Point Cloud Semantic Segmentation,,,
615,IEEE International Conference on Robotics and Automation,2021,Transition Motion Planning for Multi-Limbed Vertical Climbing Robots Using Complementarity Constraints,,,
616,IEEE International Conference on Robotics and Automation,2021,Inverse Dynamics Control of Compliant Hybrid Zero Dynamic Walking,,,
617,IEEE International Conference on Robotics and Automation,2021,The dynamic effect of mechanical losses of transmissions on the equation of motion of legged robots,,,
618,IEEE International Conference on Robotics and Automation,2021,Stabilizing Neural Control Using Self-Learned Almost Lyapunov Critics,,,
619,IEEE International Conference on Robotics and Automation,2021,Regularizing Action Policies for Smooth Control with Reinforcement Learning,,,
620,IEEE International Conference on Robotics and Automation,2021,DeepReach: A Deep Learning Approach to High-Dimensional Reachability,,,
621,IEEE International Conference on Robotics and Automation,2021,Deep Reinforcement Learning for Active Target Tracking,,,
622,IEEE International Conference on Robotics and Automation,2021,Deep Reinforcement Learning for Mapless Navigation of a Hybrid Aerial Underwater Vehicle with Medium Transition,,,
623,IEEE International Conference on Robotics and Automation,2021,NF-iSAM: Incremental Smoothing and Mapping via Normalizing Flows,,,
624,IEEE International Conference on Robotics and Automation,2021,UPSLAM: Union of Panoramas SLAM,,,
625,IEEE International Conference on Robotics and Automation,2021,"RELLIS-3D Dataset: Data, Benchmarks and Analysis",,,
626,IEEE International Conference on Robotics and Automation,2021,Model-based Reinforcement Learning with Provable Safety Guarantees via Control Barrier Functions,,,
627,IEEE International Conference on Robotics and Automation,2021,Continual Model-Based Reinforcement Learning with Hypernetworks,,,
